TripID,Jounery_Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
19383,2024-09-14,KASHMERE GATE,CENTRAL SECRETARIAT,14.66,199.99,107.25,15,Single,weekend
141569,2023-10-04,KASHMERE GATE,AIIMS,2.23,69.99,73.42,22,Tourist Card,festival
27904,2024-09-06,MODEL TOWN,CENTRAL SECRETARIAT,0.89,55.39,82.73,20,Smart Card,peak
69341,2023-06-09,RAJOURI GARDEN,SHIVAJI PARK,0.9,98.5,89.24,21,Single,maintenance
95520,2022-02-05,NEW DELHI,RAJIV CHOWK,2.27,83.93,30.05,19,Single,off-peak
113499,2022-09-16,HAUZ KHAS,OLD DELHI,15.86,170.74,20.29,16,Tourist Card,weekend
112513,2023-07-22,RAJIV CHOWK,KASHMERE GATE,0.58,40.64,21.21,26,Tourist Card,festival
97199,2022-07-28,RAJOURI GARDEN,JANAKPURI WEST,2.55,150.99,76.75,15,Tourist Card,festival
1190,2024-02-15,NOIDA CITY CENTRE,AIIMS,0.51,185.41,84.21,20,Tourist Card,weekend
104870,2022-04-28,NEW DELHI,JANAKPURI WEST,5.48,35.37,97.04,16,Single,maintenance
9698,2024-03-25,JANAKPURI WEST,MANDI HOUSE,11.92,70.37,108.48,24,Tourist Card,festival
21318,2022-07-03,LAXMI NAGAR,PRAGATI MAIDAN,24.28,151.27,82.57,15,Tourist Card,festival
71604,2023-04-16,KALKAJI MANDIR,AIIMS,3.9,83.3,34.68,20,Smart Card,festival
91541,2023-09-02,RAJOURI GARDEN,MODEL TOWN,1.51,157.65,12.5,21,Tourist Card,festival
115582,2022-10-16,RAJIV CHOWK,AIIMS,3.3,63.04,76.95,21,Tourist Card,weekend
103750,2023-05-19,JASOLA VIHAR,KASHMERE GATE,17.04,182.0,110.01,13,Tourist Card,maintenance
145677,2022-10-27,RAJIV CHOWK,DILSHAD GARDEN,0.52,95.5,71.04,25,Smart Card,off-peak
83810,2023-02-10,RAJIV CHOWK,SHIVAJI PARK,3.12,39.97,90.92,18,Single,peak
53281,2024-02-04,JASOLA VIHAR,MANDI HOUSE,18.1,147.59,71.7,26,Smart Card,festival
69221,2022-06-19,MODEL TOWN,BARAKHAMBA ROAD,0.9500000000000001,37.19,74.43,18,Tourist Card,weekend
115759,2023-03-27,RAJIV CHOWK,MANDI HOUSE,11.01,141.64,83.74,23,Smart Card,peak
78112,2023-08-28,NOIDA CITY CENTRE,PRAGATI MAIDAN,0.9400000000000001,16.74,12.68,19,Smart Card,weekend
86411,2022-06-04,DILSHAD GARDEN,KASHMERE GATE,20.99,182.11,17.02,26,Tourist Card,peak
34849,2022-10-06,NOIDA CITY CENTRE,JASOLA VIHAR,3.06,93.64,54.98,21,Smart Card,festival
129172,2022-05-02,INDERLOK,RAJOURI GARDEN,17.7,133.98,55.87,16,Tourist Card,off-peak
135422,2024-12-01,KASHMERE GATE,CENTRAL SECRETARIAT,2.83,97.09,83.1,18,Tourist Card,festival
36996,2022-06-08,NEW DELHI,PUNJABI BAGH,2.49,162.83,31.75,17,Single,maintenance
8920,2023-09-18,RAJIV CHOWK,INDERLOK,4.26,122.25,110.69,15,Tourist Card,off-peak
5004,2023-01-08,CHANDNI CHOWK,MODEL TOWN,2.64,144.45,102.29,29,Tourist Card,maintenance
57162,2023-12-29,KALKAJI MANDIR,RAJOURI GARDEN,4.57,149.18,11.95,20,Tourist Card,peak
98557,2023-02-14,LAXMI NAGAR,BARAKHAMBA ROAD,17.27,103.49,103.57,18,Single,weekend
79470,2022-06-18,CENTRAL SECRETARIAT,SHIVAJI PARK,2.43,114.66,36.96,18,Single,festival
35355,2024-07-20,NOIDA CITY CENTRE,RAJOURI GARDEN,4.85,24.75,106.08,16,Smart Card,festival
118792,2023-06-06,MANDI HOUSE,KASHMERE GATE,22.72,170.83,76.62,14,Smart Card,weekend
129430,2023-03-24,INDERLOK,RAJOURI GARDEN,3.61,107.52,107.39,23,Tourist Card,weekend
72386,2023-12-17,CENTRAL SECRETARIAT,NETAJI SUBHASH PLACE,3.87,85.9,37.84,25,Smart Card,festival
94342,2022-01-11,NEW DELHI,CENTRAL SECRETARIAT,1.42,184.25,46.16,13,Single,peak
2892,2024-01-30,INDERLOK,MODEL TOWN,0.79,47.95,55.82,29,Tourist Card,peak
136699,2023-10-12,RAJIV CHOWK,DILSHAD GARDEN,1.73,148.28,91.64,20,Tourist Card,maintenance
145856,2024-09-07,JANAKPURI WEST,NOIDA CITY CENTRE,1.43,196.36,115.66,23,Tourist Card,weekend
72679,2023-03-30,NOIDA CITY CENTRE,MANDI HOUSE,3.18,151.71,102.82,14,Single,maintenance
144683,2024-04-12,JASOLA VIHAR,LAXMI NAGAR,1.98,93.13,28.73,17,Tourist Card,maintenance
76411,2024-05-14,JANAKPURI WEST,LAXMI NAGAR,2.69,35.24,89.0,21,Single,festival
134018,2024-03-07,DILSHAD GARDEN,KALKAJI MANDIR,1.9300000000000002,32.75,103.7,30,Single,weekend
50746,2024-11-26,NEW DELHI,HAUZ KHAS,3.8200000000000003,93.44,57.18,22,Tourist Card,festival
126288,2023-01-26,RAJOURI GARDEN,HAUZ KHAS,1.4,128.32,110.75,21,Single,maintenance
41978,2024-12-03,NEW DELHI,DILSHAD GARDEN,7.5,19.5,21.18,23,Single,off-peak
54506,2024-06-20,MANDI HOUSE,NEW DELHI,12.55,177.3,6.04,19,Tourist Card,peak
96888,2022-11-10,INDERLOK,NEW DELHI,1.62,75.23,37.53,16,Smart Card,peak
32014,2023-11-07,NOIDA CITY CENTRE,PRAGATI MAIDAN,9.33,109.97,43.83,13,Single,weekend
139606,2023-09-06,CENTRAL SECRETARIAT,PUNJABI BAGH,0.88,74.78,112.99,21,Smart Card,festival
45212,2023-07-28,KASHMERE GATE,CHANDNI CHOWK,6.46,25.08,20.57,23,Single,maintenance
120122,2022-07-28,MODEL TOWN,MANDI HOUSE,6.82,87.78,81.45,23,Tourist Card,off-peak
25059,2023-07-16,MANDI HOUSE,CHANDNI CHOWK,20.86,61.31,25.54,20,Tourist Card,festival
55975,2024-05-14,HAUZ KHAS,BARAKHAMBA ROAD,2.12,40.37,48.9,28,Smart Card,maintenance
87050,2024-09-18,CHANDNI CHOWK,KIRTI NAGAR,5.48,18.0,74.27,21,Tourist Card,off-peak
9795,2023-07-17,NEW DELHI,KALKAJI MANDIR,7.48,102.72,9.64,19,Tourist Card,peak
73060,2022-07-17,HAUZ KHAS,CHANDNI CHOWK,7.92,129.85,118.9,25,Single,festival
55126,2024-05-15,RAJOURI GARDEN,INDERLOK,3.03,74.91,30.26,12,Smart Card,festival
59648,2023-12-24,DILSHAD GARDEN,LAXMI NAGAR,6.36,198.4,102.38,12,Smart Card,festival
20202,2023-03-05,INDERLOK,RAJOURI GARDEN,6.3,167.54,100.45,22,Tourist Card,festival
109211,2022-07-24,RAJIV CHOWK,MODEL TOWN,3.83,159.27,59.87,18,Tourist Card,festival
113026,2023-08-15,MANDI HOUSE,PRAGATI MAIDAN,5.65,73.07,90.76,31,Single,festival
12258,2023-09-07,CENTRAL SECRETARIAT,KALKAJI MANDIR,0.61,192.85,82.78,23,Tourist Card,maintenance
108537,2022-08-24,AIIMS,RAJIV CHOWK,3.44,64.08,103.1,12,Smart Card,weekend
12075,2023-03-19,NEW DELHI,PUNJABI BAGH,4.1,131.78,98.61,17,Single,peak
21325,2024-02-04,DILSHAD GARDEN,AIIMS,0.73,25.41,108.73,23,Smart Card,festival
142191,2023-11-11,MANDI HOUSE,RAJIV CHOWK,4.8100000000000005,96.53,65.7,20,Tourist Card,peak
143574,2024-02-26,MANDI HOUSE,NOIDA CITY CENTRE,2.61,86.9,71.55,22,Tourist Card,festival
9221,2022-04-12,NOIDA CITY CENTRE,LAXMI NAGAR,4.77,126.0,111.89,15,Smart Card,festival
45146,2022-07-27,DILSHAD GARDEN,SHIVAJI PARK,2.11,41.56,38.16,20,Smart Card,festival
82986,2023-08-03,NOIDA CITY CENTRE,PRAGATI MAIDAN,6.0,184.48,14.04,18,Smart Card,festival
63224,2022-12-12,RAJIV CHOWK,NEW DELHI,9.96,133.21,33.53,13,Tourist Card,off-peak
56165,2023-01-10,NEW DELHI,NEW DELHI,1.13,103.26,28.83,23,Tourist Card,weekend
145886,2024-12-14,JASOLA VIHAR,MANDI HOUSE,7.57,74.13,18.21,22,Tourist Card,maintenance
43622,2022-09-29,MANDI HOUSE,MANDI HOUSE,6.51,122.31,17.34,16,Smart Card,off-peak
82752,2023-07-20,MANDI HOUSE,KASHMERE GATE,3.29,15.66,111.09,23,Tourist Card,festival
63026,2024-02-29,RAJIV CHOWK,KIRTI NAGAR,5.8,113.4,93.74,26,Tourist Card,festival
32987,2023-10-03,KALKAJI MANDIR,BARAKHAMBA ROAD,3.03,140.17,73.97,26,Single,weekend
53553,2022-03-03,NEW DELHI,RAJIV CHOWK,4.09,125.77,115.21,19,Tourist Card,weekend
95373,2023-12-22,NOIDA CITY CENTRE,KASHMERE GATE,5.25,108.51,33.4,23,Single,peak
37145,2023-07-23,HAUZ KHAS,KALKAJI MANDIR,7.88,33.71,101.62,25,Smart Card,peak
144553,2024-07-08,DILSHAD GARDEN,MODEL TOWN,1.69,103.91,104.63,18,Tourist Card,off-peak
146594,2023-05-26,RAJOURI GARDEN,NETAJI SUBHASH PLACE,2.5700000000000003,90.07,113.03,17,Tourist Card,maintenance
31952,2022-05-16,CHANDNI CHOWK,MODEL TOWN,1.74,17.65,111.63,21,Tourist Card,weekend
652,2023-08-12,RAJIV CHOWK,CHANDNI CHOWK,10.28,88.0,113.0,18,Tourist Card,festival
133180,2023-04-26,JASOLA VIHAR,KIRTI NAGAR,6.28,194.74,106.04,22,Single,festival
64588,2022-02-04,RAJIV CHOWK,KALKAJI MANDIR,4.66,21.14,64.92,15,Smart Card,maintenance
71596,2024-02-27,NEW DELHI,KIRTI NAGAR,4.1,149.98,104.98,16,Tourist Card,peak
135884,2023-04-25,NOIDA CITY CENTRE,DILSHAD GARDEN,3.08,189.94,92.32,14,Tourist Card,maintenance
48085,2022-12-29,INDERLOK,JANAKPURI WEST,0.85,198.42,62.36,20,Smart Card,maintenance
24481,2024-09-29,KALKAJI MANDIR,KIRTI NAGAR,2.01,43.22,40.84,21,Single,festival
104620,2023-12-12,KALKAJI MANDIR,DILSHAD GARDEN,2.68,51.24,27.45,14,Tourist Card,maintenance
10067,2024-01-16,RAJIV CHOWK,HAUZ KHAS,1.25,184.78,46.86,21,Tourist Card,festival
93812,2024-05-13,RAJIV CHOWK,CHANDNI CHOWK,1.45,69.94,91.28,14,Single,maintenance
93093,2024-05-03,LAXMI NAGAR,HAUZ KHAS,1.1400000000000001,180.48,60.23,18,Tourist Card,festival
45918,2024-05-25,NOIDA CITY CENTRE,INDERLOK,1.18,106.71,77.47,26,Smart Card,maintenance
36391,2023-07-09,RAJIV CHOWK,CHANDNI CHOWK,10.1,194.88,73.08,17,Single,maintenance
146365,2023-01-19,AIIMS,KASHMERE GATE,8.67,21.28,67.91,14,Smart Card,festival
70241,2024-11-20,NOIDA CITY CENTRE,LAXMI NAGAR,2.2800000000000002,87.1,20.02,17,Tourist Card,festival
114853,2024-12-07,KALKAJI MANDIR,KIRTI NAGAR,1.04,81.34,45.39,22,Single,off-peak
132681,2023-06-14,DILSHAD GARDEN,KASHMERE GATE,5.44,71.47,30.59,20,Single,off-peak
116392,2024-04-14,CENTRAL SECRETARIAT,MANDI HOUSE,0.97,192.82,8.62,14,Single,maintenance
26775,2022-06-23,KALKAJI MANDIR,MANDI HOUSE,5.58,118.97,110.77,14,Tourist Card,festival
92601,2023-10-12,INDERLOK,SHIVAJI PARK,2.31,181.23,8.95,26,Single,festival
3431,2023-09-29,RAJIV CHOWK,INDERLOK,7.75,148.36,68.4,28,Smart Card,weekend
59820,2024-04-04,NEW DELHI,KIRTI NAGAR,7.76,132.35,103.05,28,Smart Card,peak
61267,2024-09-13,HAUZ KHAS,SHIVAJI PARK,1.63,39.14,25.22,16,Tourist Card,off-peak
9094,2024-02-08,KASHMERE GATE,AIIMS,18.78,111.13,95.56,15,Single,peak
90937,2024-05-01,HAUZ KHAS,RAJOURI GARDEN,17.53,171.99,41.16,29,Single,festival
4084,2024-03-29,NOIDA CITY CENTRE,KASHMERE GATE,4.18,91.16,109.49,22,Tourist Card,maintenance
100976,2024-11-17,INDERLOK,PRAGATI MAIDAN,3.21,12.29,92.91,18,Tourist Card,festival
123269,2023-03-10,RAJIV CHOWK,LAXMI NAGAR,5.39,27.05,96.97,19,Smart Card,maintenance
25869,2023-09-27,NEW DELHI,CENTRAL SECRETARIAT,3.34,47.39,11.26,25,Smart Card,peak
64585,2022-08-07,RAJIV CHOWK,KIRTI NAGAR,5.05,102.39,110.86,23,Single,peak
15259,2024-05-26,INDERLOK,KIRTI NAGAR,4.63,94.92,109.09,20,Smart Card,festival
144184,2024-02-04,NEW DELHI,JASOLA VIHAR,12.84,150.42,64.51,15,Single,maintenance
132959,2024-12-05,NEW DELHI,NETAJI SUBHASH PLACE,2.58,66.45,53.94,25,Smart Card,off-peak
8564,2024-08-23,RAJIV CHOWK,DILSHAD GARDEN,9.84,64.16,55.7,23,Tourist Card,off-peak
87980,2024-02-20,NOIDA CITY CENTRE,LAXMI NAGAR,2.59,175.62,102.52,19,Single,peak
144428,2024-11-06,KALKAJI MANDIR,PRAGATI MAIDAN,1.33,34.56,111.73,15,Smart Card,off-peak
123020,2024-08-03,NOIDA CITY CENTRE,MODEL TOWN,4.86,193.6,37.32,23,Tourist Card,maintenance
1046,2023-11-06,JASOLA VIHAR,RAJIV CHOWK,1.17,41.46,22.35,19,Smart Card,weekend
37991,2023-03-21,JASOLA VIHAR,RAJOURI GARDEN,4.16,178.52,17.24,17,Single,festival
120727,2023-06-15,DILSHAD GARDEN,NEW DELHI,1.27,50.06,50.99,20,Tourist Card,festival
34842,2022-12-06,LAXMI NAGAR,PRAGATI MAIDAN,1.49,15.77,57.67,28,Tourist Card,festival
120995,2022-11-07,RAJIV CHOWK,NETAJI SUBHASH PLACE,2.67,63.63,76.6,17,Smart Card,festival
130209,2024-02-05,RAJIV CHOWK,MODEL TOWN,3.86,35.86,38.71,21,Tourist Card,peak
68962,2022-02-28,JASOLA VIHAR,INDERLOK,1.77,17.71,80.97,23,Smart Card,off-peak
132568,2023-01-29,RAJIV CHOWK,JASOLA VIHAR,1.1400000000000001,187.02,102.15,24,Tourist Card,weekend
73710,2024-01-12,AIIMS,RAJOURI GARDEN,2.1,189.1,72.01,17,Single,weekend
83265,2023-04-13,JANAKPURI WEST,SHIVAJI PARK,7.84,180.22,26.21,15,Tourist Card,festival
76323,2022-10-03,NOIDA CITY CENTRE,JANAKPURI WEST,0.92,110.63,101.03,14,Smart Card,off-peak
63439,2023-02-16,NEW DELHI,BARAKHAMBA ROAD,3.81,60.28,35.2,16,Tourist Card,festival
12161,2023-02-17,HAUZ KHAS,AIIMS,1.74,131.02,57.24,21,Smart Card,off-peak
130522,2024-01-14,MANDI HOUSE,JASOLA VIHAR,2.45,80.56,95.85,21,Single,festival
27967,2023-10-03,INDERLOK,CENTRAL SECRETARIAT,14.97,171.6,29.93,16,Tourist Card,off-peak
131964,2023-08-28,CENTRAL SECRETARIAT,AIIMS,2.06,64.25,81.8,25,Tourist Card,festival
32541,2024-01-18,JANAKPURI WEST,CHANDNI CHOWK,4.82,190.28,96.74,18,Single,maintenance
71301,2023-02-09,RAJOURI GARDEN,PUNJABI BAGH,12.33,114.87,7.14,15,Tourist Card,peak
87025,2023-05-05,HAUZ KHAS,MODEL TOWN,1.11,70.38,45.89,16,Tourist Card,weekend
72430,2024-06-23,LAXMI NAGAR,OLD DELHI,1.24,36.76,66.09,21,Single,weekend
64505,2022-12-22,KASHMERE GATE,INDERLOK,5.79,145.77,117.7,20,Tourist Card,off-peak
92949,2024-07-19,INDERLOK,MODEL TOWN,1.04,168.43,17.73,18,Single,weekend
91366,2023-08-22,RAJOURI GARDEN,MANDI HOUSE,3.14,53.19,20.52,23,Tourist Card,maintenance
100651,2023-07-12,AIIMS,CHANDNI CHOWK,5.66,180.48,54.64,22,Tourist Card,peak
92826,2022-09-15,HAUZ KHAS,BARAKHAMBA ROAD,0.74,21.32,113.68,26,Single,festival
20281,2022-09-10,HAUZ KHAS,KIRTI NAGAR,2.88,73.27,34.57,22,Single,maintenance
106025,2022-09-05,MODEL TOWN,RAJOURI GARDEN,1.42,98.01,108.77,18,Tourist Card,weekend
109121,2024-03-16,NEW DELHI,DILSHAD GARDEN,1.49,13.69,57.63,20,Tourist Card,festival
80425,2023-08-15,LAXMI NAGAR,KASHMERE GATE,13.66,91.97,77.0,25,Tourist Card,off-peak
142119,2024-04-02,MODEL TOWN,INDERLOK,4.15,17.92,46.72,20,Single,off-peak
131495,2022-06-10,CENTRAL SECRETARIAT,PUNJABI BAGH,4.92,192.4,111.2,19,Tourist Card,weekend
108352,2022-12-02,KALKAJI MANDIR,NOIDA CITY CENTRE,1.75,114.91,115.38,19,Tourist Card,festival
80178,2023-06-06,RAJIV CHOWK,KIRTI NAGAR,1.33,146.36,27.78,15,Tourist Card,festival
3415,2024-05-08,LAXMI NAGAR,KASHMERE GATE,3.47,128.87,99.83,24,Single,festival
24208,2023-09-06,LAXMI NAGAR,DILSHAD GARDEN,4.48,148.91,112.04,17,Single,peak
7384,2023-09-07,JANAKPURI WEST,BARAKHAMBA ROAD,4.74,146.99,47.22,17,Single,off-peak
117556,2024-03-12,MANDI HOUSE,KASHMERE GATE,6.92,158.34,35.26,18,Single,peak
65239,2024-04-22,RAJIV CHOWK,KASHMERE GATE,5.18,101.1,90.35,15,Smart Card,off-peak
73116,2024-05-17,JANAKPURI WEST,HAUZ KHAS,1.6,69.1,95.67,17,Tourist Card,maintenance
111206,2022-03-20,MODEL TOWN,RAJIV CHOWK,10.19,136.49,69.73,25,Tourist Card,off-peak
110275,2023-07-26,RAJIV CHOWK,AIIMS,7.73,168.61,76.21,21,Tourist Card,off-peak
9729,2022-07-23,KALKAJI MANDIR,SHIVAJI PARK,5.08,54.56,64.26,25,Single,weekend
26668,2023-12-08,RAJIV CHOWK,JASOLA VIHAR,2.89,86.26,45.64,17,Tourist Card,maintenance
10465,2022-06-27,HAUZ KHAS,KALKAJI MANDIR,3.0,161.63,51.52,27,Smart Card,festival
109643,2023-06-06,NOIDA CITY CENTRE,INDERLOK,6.78,106.47,97.87,14,Tourist Card,festival
17038,2022-06-04,MODEL TOWN,KASHMERE GATE,6.37,151.01,118.22,25,Tourist Card,off-peak
29454,2022-10-12,KALKAJI MANDIR,OLD DELHI,1.65,195.36,83.64,17,Smart Card,peak
143834,2022-12-08,AIIMS,CENTRAL SECRETARIAT,3.92,38.53,76.55,17,Single,off-peak
56215,2023-11-14,KALKAJI MANDIR,INDERLOK,1.8599999999999999,157.66,55.12,16,Tourist Card,festival
50467,2024-04-29,RAJIV CHOWK,MANDI HOUSE,2.13,73.24,26.53,25,Smart Card,festival
134641,2022-08-28,MODEL TOWN,AIIMS,8.19,21.33,59.92,18,Smart Card,peak
10475,2024-02-21,MANDI HOUSE,LAXMI NAGAR,2.4,180.79,26.94,28,Tourist Card,off-peak
142479,2023-09-27,MANDI HOUSE,JASOLA VIHAR,3.64,177.45,19.76,22,Tourist Card,festival
37838,2024-09-10,LAXMI NAGAR,SHIVAJI PARK,0.97,83.22,52.37,12,Tourist Card,weekend
128123,2024-01-02,CHANDNI CHOWK,KIRTI NAGAR,2.25,101.04,78.27,21,Tourist Card,festival
78704,2022-10-22,MODEL TOWN,NOIDA CITY CENTRE,1.83,106.01,82.54,17,Single,weekend
98936,2022-12-10,NOIDA CITY CENTRE,CHANDNI CHOWK,17.89,15.34,67.15,23,Tourist Card,weekend
103584,2022-07-19,RAJIV CHOWK,DILSHAD GARDEN,8.09,167.99,46.62,13,Tourist Card,festival
34291,2024-06-23,MODEL TOWN,NETAJI SUBHASH PLACE,1.32,160.95,19.7,18,Single,peak
15614,2023-01-22,AIIMS,SHIVAJI PARK,5.83,188.91,113.14,24,Single,weekend
22824,2024-03-30,CENTRAL SECRETARIAT,KASHMERE GATE,4.97,63.91,90.07,22,Tourist Card,weekend
144957,2024-03-23,KALKAJI MANDIR,RAJIV CHOWK,4.64,176.92,72.48,16,Single,off-peak
82530,2024-02-23,RAJIV CHOWK,NOIDA CITY CENTRE,2.43,190.37,54.72,23,Smart Card,off-peak
38242,2022-04-08,DILSHAD GARDEN,NEW DELHI,10.66,138.72,73.47,15,Smart Card,weekend
90129,2024-06-01,MANDI HOUSE,PRAGATI MAIDAN,3.08,120.21,81.18,11,Single,off-peak
138095,2022-08-07,NOIDA CITY CENTRE,JASOLA VIHAR,0.96,159.5,105.83,17,Tourist Card,weekend
89047,2024-02-24,HAUZ KHAS,BARAKHAMBA ROAD,0.9500000000000001,196.19,44.32,23,Single,festival
25505,2023-09-25,MANDI HOUSE,DILSHAD GARDEN,5.09,163.06,103.76,18,Single,maintenance
146834,2024-01-14,INDERLOK,DILSHAD GARDEN,6.13,138.06,11.53,19,Tourist Card,off-peak
26754,2022-09-23,AIIMS,INDERLOK,2.29,33.43,11.54,15,Tourist Card,festival
111420,2024-12-26,INDERLOK,RAJOURI GARDEN,9.43,192.92,67.04,21,Smart Card,weekend
70037,2024-07-05,NEW DELHI,NETAJI SUBHASH PLACE,6.18,99.5,117.68,22,Tourist Card,weekend
34069,2022-02-01,DILSHAD GARDEN,AIIMS,4.5600000000000005,89.74,53.81,22,Tourist Card,peak
145999,2024-11-11,HAUZ KHAS,OLD DELHI,3.7,32.42,34.12,23,Tourist Card,festival
84428,2022-09-07,INDERLOK,NOIDA CITY CENTRE,0.9400000000000001,125.03,73.86,31,Tourist Card,festival
75434,2023-02-09,KALKAJI MANDIR,NOIDA CITY CENTRE,8.43,20.9,13.7,24,Single,off-peak
105965,2022-03-10,INDERLOK,LAXMI NAGAR,6.18,136.55,19.04,20,Single,peak
123210,2023-04-23,CHANDNI CHOWK,HAUZ KHAS,6.86,129.5,60.89,9,Smart Card,off-peak
10119,2022-04-14,RAJIV CHOWK,RAJIV CHOWK,8.86,18.43,34.96,14,Tourist Card,off-peak
78746,2024-02-14,KASHMERE GATE,PUNJABI BAGH,8.05,117.53,25.82,14,Tourist Card,festival
16342,2024-03-12,DILSHAD GARDEN,HAUZ KHAS,9.5,15.21,53.66,22,Single,festival
59544,2022-08-16,INDERLOK,MODEL TOWN,0.79,117.13,102.77,15,Smart Card,weekend
34462,2024-08-04,MODEL TOWN,NETAJI SUBHASH PLACE,8.37,47.37,52.45,25,Single,peak
85127,2022-04-05,RAJIV CHOWK,JASOLA VIHAR,2.23,137.07,94.82,16,Tourist Card,weekend
76294,2023-11-23,MANDI HOUSE,AIIMS,0.64,28.09,70.87,13,Tourist Card,festival
146832,2022-01-31,NOIDA CITY CENTRE,HAUZ KHAS,3.79,82.25,55.16,13,Tourist Card,maintenance
114362,2024-10-12,RAJIV CHOWK,KIRTI NAGAR,2.21,148.0,61.38,17,Tourist Card,festival
131032,2024-07-06,AIIMS,PRAGATI MAIDAN,0.71,63.19,16.46,23,Smart Card,maintenance
148184,2023-03-02,DILSHAD GARDEN,KASHMERE GATE,11.36,34.37,5.13,32,Tourist Card,weekend
43837,2024-09-29,KASHMERE GATE,CHANDNI CHOWK,20.21,117.72,32.44,21,Single,festival
147275,2023-10-28,JASOLA VIHAR,JANAKPURI WEST,2.5300000000000002,110.43,117.32,17,Tourist Card,maintenance
72409,2022-12-24,NEW DELHI,INDERLOK,0.8,84.4,94.85,23,Smart Card,off-peak
117563,2024-09-02,CHANDNI CHOWK,PUNJABI BAGH,13.04,193.71,74.52,21,Tourist Card,weekend
101123,2024-08-22,RAJIV CHOWK,DILSHAD GARDEN,1.31,128.54,25.43,19,Smart Card,weekend
42821,2024-04-17,NEW DELHI,LAXMI NAGAR,1.32,83.89,7.09,20,Single,festival
148654,2022-08-10,CENTRAL SECRETARIAT,KASHMERE GATE,7.32,195.85,88.77,16,Smart Card,off-peak
99261,2022-07-11,HAUZ KHAS,OLD DELHI,4.15,31.56,95.21,15,Single,off-peak
105200,2024-06-25,NEW DELHI,KALKAJI MANDIR,7.66,197.16,103.56,14,Tourist Card,festival
88381,2023-04-24,CHANDNI CHOWK,PUNJABI BAGH,2.62,11.98,83.49,27,Tourist Card,weekend
141583,2024-05-03,MANDI HOUSE,LAXMI NAGAR,3.31,176.23,109.43,18,Tourist Card,peak
148665,2023-09-06,DILSHAD GARDEN,JANAKPURI WEST,2.63,61.65,43.29,32,Smart Card,off-peak
31080,2023-06-11,JANAKPURI WEST,SHIVAJI PARK,0.51,176.54,5.7,20,Tourist Card,off-peak
62080,2023-04-28,KALKAJI MANDIR,NETAJI SUBHASH PLACE,6.9,65.75,37.96,30,Smart Card,festival
3796,2023-12-23,KASHMERE GATE,INDERLOK,4.77,26.83,41.24,23,Tourist Card,weekend
23281,2022-10-01,NEW DELHI,NOIDA CITY CENTRE,1.8399999999999999,108.96,7.8,19,Tourist Card,festival
10425,2024-05-05,KASHMERE GATE,NEW DELHI,6.47,66.08,81.6,16,Single,maintenance
45967,2023-12-17,MANDI HOUSE,MODEL TOWN,2.13,150.03,67.27,29,Single,off-peak
76415,2024-03-28,JANAKPURI WEST,BARAKHAMBA ROAD,1.57,177.77,70.75,19,Single,maintenance
59686,2022-06-19,NEW DELHI,CENTRAL SECRETARIAT,11.4,184.13,42.47,21,Smart Card,peak
118964,2022-01-26,AIIMS,CENTRAL SECRETARIAT,9.94,181.0,8.99,22,Tourist Card,festival
54168,2022-06-23,NOIDA CITY CENTRE,HAUZ KHAS,2.49,65.79,77.35,24,Tourist Card,festival
24970,2022-11-29,DILSHAD GARDEN,NOIDA CITY CENTRE,1.17,123.93,94.59,16,Single,festival
145444,2023-10-09,JANAKPURI WEST,SHIVAJI PARK,14.85,12.32,80.55,21,Tourist Card,peak
138975,2023-09-05,HAUZ KHAS,CHANDNI CHOWK,6.52,20.53,78.61,18,Tourist Card,weekend
20229,2023-08-10,INDERLOK,KALKAJI MANDIR,13.02,63.91,87.52,26,Single,festival
58658,2023-05-02,NOIDA CITY CENTRE,RAJIV CHOWK,4.83,109.61,94.21,15,Single,weekend
97849,2023-06-26,RAJIV CHOWK,CHANDNI CHOWK,13.12,83.62,24.55,31,Tourist Card,off-peak
88753,2023-09-03,RAJIV CHOWK,CENTRAL SECRETARIAT,4.13,30.61,105.81,26,Tourist Card,off-peak
138243,2022-10-19,RAJIV CHOWK,KIRTI NAGAR,0.54,163.67,54.4,18,Tourist Card,weekend
106691,2023-04-24,RAJIV CHOWK,NETAJI SUBHASH PLACE,4.33,100.4,103.72,25,Smart Card,off-peak
116535,2023-06-28,NEW DELHI,RAJOURI GARDEN,1.51,117.43,112.51,16,Tourist Card,maintenance
88080,2023-09-16,DILSHAD GARDEN,BARAKHAMBA ROAD,20.24,164.51,54.91,18,Tourist Card,festival
107057,2024-12-18,NOIDA CITY CENTRE,PUNJABI BAGH,1.02,62.0,86.66,20,Tourist Card,festival
101548,2024-11-14,KASHMERE GATE,LAXMI NAGAR,1.67,16.3,94.89,18,Tourist Card,festival
102774,2022-07-26,MANDI HOUSE,KIRTI NAGAR,4.41,50.74,119.17,19,Smart Card,peak
112483,2022-10-19,MANDI HOUSE,SHIVAJI PARK,3.09,172.6,53.32,17,Tourist Card,maintenance
28577,2022-10-27,JASOLA VIHAR,OLD DELHI,0.74,124.14,67.39,13,Tourist Card,off-peak
90528,2022-07-17,NEW DELHI,SHIVAJI PARK,1.55,68.05,115.08,31,Tourist Card,festival
53579,2023-11-15,MODEL TOWN,KALKAJI MANDIR,10.31,151.99,81.01,16,Single,maintenance
